13.00	10
13.00	15
13.00	20
13.00	25
13.00	30
13.00	35
13.00	40
13.00	45
13.00	50
13.00	55
13.00	60
13.00	65
13.00	70
13.00	75
13.00	80
13.00	85
13.00	90
13.00	95
13.00	100
13.00	105
13.00	110
13.00	115
13.00	120
13.00	125
13.00	130
13.00	135
13.00	140
13.00	145
13.00	150
13.00	155
13.00	160
13.00	165
13.00	170
13.00	175
13.00	180
13.50	0
13.50	5
13.50	10
13.50	15
13.50	20
13.50	25
13.50	30
13.50	35
13.50	40
13.50	45
13.50	50
13.50	55
13.50	60
13.50	65
13.50	70
13.50	75
13.50	80
13.50	85
13.50	90
13.50	95
13.50	100
13.50	105
13.50	110
13.50	115
13.50	120
13.50	125
13.50	130
13.50	135
13.50	140
13.50	145
13.50	150
13.50	155
13.50	160
13.50	165
13.50	170
13.50	175
13.50	180
14.00	0
14.00	5
14.00	10
14.00	15
14.00	20
14.00	25
14.00	30
14.00	35
14.00	40
14.00	45
14.00	50
14.00	55
14.00	60
14.00	65
14.00	70
14.00	75
14.00	80
14.00	85
14.00	90
14.00	95
14.00	100
14.00	105
14.00	110
14.00	115
14.00	120
14.00	125
14.00	130
14.00	135
14.00	140
14.00	145
14.00	150
14.00	155
14.00	160
14.00	165
14.00	170
14.00	175
14.00	180
14.50	0
14.50	5
14.50	10
14.50	15
14.50	20
14.50	25
14.50	30
14.50	35
14.50	40
14.50	45
14.50	50
14.50	55
14.50	60
14.50	65
14.50	70
14.50	75
14.50	80
14.50	85
14.50	90
14.50	95
14.50	100
14.50	105
14.50	110
14.50	115
14.50	120
14.50	125
14.50	130
14.50	135
14.50	140
14.50	145
14.50	150
14.50	155
14.50	160
14.50	165
14.50	170
14.50	175
14.50	180
15.00	0
15.00	5
15.00	10
15.00	15
15.00	20
15.00	25
15.00	30
15.00	35
15.00	40
15.00	45
15.00	50
15.00	55
15.00	60
15.00	65
15.00	70
15.00	75
15.00	80
15.00	85
15.00	90
15.00	95
15.00	100
15.00	105
15.00	110
15.00	115
15.00	120
15.00	125
15.00	130
15.00	135
15.00	140
15.00	145
15.00	150
15.00	155
15.00	160
15.00	165
15.00	170
15.00	175
15.00	180
16.00	0
16.00	5
16.00	10
16.00	15
16.00	20
16.00	25
16.00	30
16.00	35
16.00	40
16.00	45
16.00	50
16.00	55
16.00	60
16.00	65
16.00	70
16.00	75
16.00	80
16.00	85
16.00	90
16.00	95
16.00	100
16.00	105
16.00	110
16.00	115
16.00	120
16.00	125
16.00	130
16.00	135
16.00	140
16.00	145
16.00	150
16.00	155
16.00	160
16.00	165
16.00	170
16.00	175
16.00	180
17.00	0
17.00	5
17.00	10
17.00	15
17.00	20
17.00	25
17.00	30
17.00	35
17.00	40
17.00	45
17.00	50
17.00	55
17.00	60
17.00	65
17.00	70
17.00	75
17.00	80
17.00	85
17.00	90
17.00	95
17.00	100
17.00	105
17.00	110
17.00	115
17.00	120
17.00	125
17.00	130
17.00	135
17.00	140
17.00	145
17.00	150
17.00	155
17.00	160
17.00	165
17.00	170
17.00	175
17.00	180
18.00	0
18.00	5
18.00	10
18.00	15
18.00	20
18.00	25
18.00	30
18.00	35
18.00	40
18.00	45
18.00	50
18.00	55
18.00	60
18.00	65
18.00	70
18.00	75
18.00	80
18.00	85
18.00	90
18.00	95
18.00	100
18.00	105
18.00	110
18.00	115
18.00	120
18.00	125
18.00	130
18.00	135
18.00	140
18.00	145
18.00	150
18.00	155
18.00	160
18.00	165
18.00	170
18.00	175
18.00	180
19.00	0
19.00	5
19.00	10
19.00	15
19.00	20
19.00	25
19.00	30
19.00	35
19.00	40
19.00	45
19.00	50
19.00	55
19.00	60
19.00	65
19.00	70
19.00	75
19.00	80
19.00	85
19.00	90
19.00	95
19.00	100
19.00	105
19.00	110
19.00	115
19.00	120
19.00	125
19.00	130
19.00	135
19.00	140
19.00	145
19.00	150
19.00	155
19.00	160
19.00	165
19.00	170
19.00	175
19.00	180
20.00	0
20.00	5
20.00	10
20.00	15
20.00	20
20.00	25
20.00	30
20.00	35
20.00	40
20.00	45
20.00	50
20.00	55
20.00	60
20.00	65
20.00	70
20.00	75
20.00	80
20.00	85
20.00	90
20.00	95
20.00	100
20.00	105
20.00	110
20.00	115
20.00	120
20.00	125
20.00	130
20.00	135
20.00	140
20.00	145
20.00	150
20.00	155
20.00	160
20.00	165
20.00	170
20.00	175
20.00	180
21.00	0
21.00	5
21.00	10
21.00	15
21.00	20
21.00	25
21.00	30
21.00	35
21.00	40
21.00	45
21.00	50
21.00	55
21.00	60
21.00	65
21.00	70
21.00	75
21.00	80
21.00	85
21.00	90
21.00	95
21.00	100
21.00	105
21.00	110
21.00	115
21.00	120
21.00	125
21.00	130
21.00	135
21.00	140
21.00	145
21.00	150
21.00	155
21.00	160
21.00	165
21.00	170
21.00	175
21.00	180
22.00	0
22.00	5
22.00	10
22.00	15
22.00	20
22.00	25
22.00	30
22.00	35
22.00	40
22.00	45
22.00	50
22.00	55
22.00	60
22.00	65
22.00	70
22.00	75
22.00	80
22.00	85
22.00	90
22.00	95
22.00	100
22.00	105
22.00	110
22.00	115
22.00	120
22.00	125
22.00	130
22.00	135
22.00	140
22.00	145
22.00	150
22.00	155
22.00	160
22.00	165
22.00	170
22.00	175
22.00	180
23.00	0
23.00	5
23.00	10
23.00	15
23.00	20
23.00	25
23.00	30
23.00	35
23.00	40
23.00	45
23.00	50
23.00	55
23.00	60
23.00	65
23.00	70
23.00	75
23.00	80
23.00	85
23.00	90
23.00	95
23.00	100
23.00	105
23.00	110
23.00	115
23.00	120
23.00	125
23.00	130
23.00	135
23.00	140
23.00	145
23.00	150
23.00	155
23.00	160
23.00	165
23.00	170
23.00	175
23.00	180
24.00	0
24.00	5
24.00	10
24.00	15
24.00	20
24.00	25
24.00	30
24.00	35
24.00	40
24.00	45
24.00	50
24.00	55
24.00	60
24.00	65
24.00	70
24.00	75
24.00	80
24.00	85
24.00	90
24.00	95
24.00	100
24.00	105
24.00	110
24.00	115
24.00	120
24.00	125
24.00	130
24.00	135
24.00	140
24.00	145
24.00	150
24.00	155
24.00	160
24.00	165
24.00	170
24.00	175
24.00	180
25.00	0
25.00	5
25.00	10
25.00	15
25.00	20
25.00	25
25.00	30
25.00	35
25.00	40
25.00	45
25.00	50
25.00	55
25.00	60
25.00	65
25.00	70
25.00	75
25.00	80
25.00	85
25.00	90
25.00	95
25.00	100
25.00	105
25.00	110
25.00	115
25.00	120
25.00	125
25.00	130
25.00	135
25.00	140
25.00	145
25.00	150
25.00	155
25.00	160
25.00	165
25.00	170
25.00	175
25.00	180
50.00	0
50.00	5
50.00	10
50.00	15
50.00	20
50.00	25
50.00	30
50.00	35
50.00	40
50.00	45
50.00	50
50.00	55
50.00	60
50.00	65
50.00	70
50.00	75
50.00	80
50.00	85
50.00	90
50.00	95
50.00	100
50.00	105
50.00	110
50.00	115
50.00	120
50.00	125
50.00	130
50.00	135
50.00	140
50.00	145
50.00	150
50.00	155
50.00	160
50.00	165
50.00	170
50.00	175
50.00	180
100.00	0
100.00	5
100.00	10
100.00	15
100.00	20
100.00	25
100.00	30
100.00	35
100.00	40
100.00	45
100.00	50
100.00	55
100.00	60
100.00	65
100.00	70
100.00	75
100.00	80
100.00	85
100.00	90
100.00	95
100.00	100
100.00	105
100.00	110
100.00	115
100.00	120
100.00	125
100.00	130
100.00	135
100.00	140
100.00	145
100.00	150
100.00	155
100.00	160
100.00	165
100.00	170
100.00	175
100.00	180
